id,user_id,weight,reps,exercise_session_id
1144,1,245,5,286
1145,1,325,3,287
1146,1,315,2,287
1147,1,315,1,287
1148,1,295,1,287
1149,1,225,5,288
1150,1,145,8,288
1151,1,145,10,288
1152,1,145,8,288
1153,1,225,6,289
1154,1,145,11,289
1155,1,145,9,289
1156,1,145,9,289
1157,1,325,4,290
1158,1,315,3,290
1159,1,315,2,290
1160,1,275,5,290
1161,1,255,2,291
1162,1,225,7,291
1163,1,225,4,291
1164,1,225,3,291
1165,1,250,5,292
1166,1,250,5,292
1167,1,250,5,292
1168,1,250,5,292
1169,1,325,5,293
1170,1,315,3,293
1171,1,315,3,293
1172,1,295,5,293
1173,1,255,3,294
1174,1,235,5,294
1175,1,235,4,294
1176,1,225,2,294
1177,1,260,5,295
1178,1,260,5,295
1179,1,260,5,295
1180,1,260,5,295
1181,1,345,3,296
1182,1,315,2,296
1183,1,225,5,296
1184,1,225,5,296
1185,1,245,5,297
1186,1,235,5,297
1187,1,235,5,297
1188,1,235,3,297
1189,1,255,5,298
1190,1,275,5,298
1191,1,265,5,298
1192,1,265,5,298
1193,1,335,5,299
1194,1,315,5,299
1195,1,315,4,299
1196,1,295,5,299
1197,1,255,3,300
1198,1,245,4,300
1199,1,235,5,300
1200,1,235,4,300
1201,1,270,5,301
1202,1,270,5,301
1203,1,275,5,301
1204,1,270,5,301
1205,1,345,3,302
1206,1,315,5,302
1207,1,315,5,302
1208,1,315,5,302
1209,1,255,3,303
1210,1,245,4,303
1211,1,235,3,303
1212,1,225,2,303
1213,1,275,5,304
1214,1,275,5,304
1215,1,275,5,304
1216,1,275,5,304
1217,1,345,5,305
1218,1,335,3,305
1219,1,325,5,305
1220,1,315,4,305
1221,1,255,4,306
1222,1,245,4,306
1223,1,235,4,306
1224,1,225,4,306
1225,1,285,5,307
1226,1,275,5,307
1227,1,275,5,307
1228,1,275,5,307
1229,1,355,5,308
1230,1,335,3,308
1231,1,325,5,308
1232,1,315,5,308
1233,1,255,5,309
1234,1,245,5,309
1235,1,235,5,309
1236,1,235,4,309
1237,1,295,5,310
1238,1,295,5,310
1239,1,295,5,310
1240,1,295,5,310
1241,1,355,5,311
1242,1,335,4,311
1243,1,325,5,311
1244,1,315,5,311
1245,1,260,4,312
1246,1,245,5,312
1247,1,245,4,312
1248,1,235,2,312
1249,1,315,5,313
1250,1,295,5,313
1251,1,295,5,313
1252,1,295,5,313
1253,1,355,5,314
1254,1,335,5,314
1255,1,325,5,314
1256,1,315,5,314
1257,1,165,5,315
1258,1,190,5,315
1259,1,220,8,315
1260,1,0,0,315
1261,1,210,5,316
1262,1,240,5,316
1263,1,270,9,316
1264,1,0,0,316
1265,1,90,5,317
1266,1,100,5,317
1267,1,115,10,317
1268,1,0,0,317
1269,1,235,5,318
1270,1,270,5,318
1271,1,305,8,318
1272,1,0,0,318
1273,1,180,3,319
1274,1,205,3,319
1275,1,230,8,319
1276,1,0,0,319
1277,1,210,3,320
1278,1,240,3,320
1279,1,290,7,320
1280,1,0,0,320
1281,1,95,3,321
1282,1,110,3,321
1283,1,120,8,321
1284,1,0,0,321
1285,1,250,3,322
1286,1,280,3,322
1287,1,325,5,322
1288,1,0,0,322
1289,1,190,5,323
1290,1,220,3,323
1291,1,245,3,323
1292,1,0,0,323
1293,1,240,5,324
1294,1,270,3,324
1295,1,305,6,324
1296,1,0,0,324
1297,1,100,5,325
1298,1,115,3,325
1299,1,130,6,325
1300,1,0,0,325
1301,1,270,5,326
1302,1,305,3,326
1303,1,340,3,326
1304,1,0,0,326
1305,1,105,5,327
1306,1,130,5,327
1307,1,155,5,327
1308,1,0,0,327
1309,1,130,5,328
1310,1,160,5,328
1311,1,190,5,328
1312,1,0,0,328
1313,1,55,5,329
1314,1,70,5,329
1315,1,80,5,329
1316,1,0,0,329
1317,1,145,5,330
1318,1,180,5,330
1319,1,215,5,330
1320,1,0,0,330
1321,1,175,5,331
1322,1,200,5,331
1323,1,225,6,331
1324,1,0,0,331
1325,1,220,5,332
1326,1,255,5,332
1327,1,285,6,332
1328,1,0,0,332
1329,1,95,5,333
1330,1,110,5,333
1331,1,120,8,333
1332,1,0,0,333
1333,1,245,5,334
1334,1,285,5,334
1335,1,320,6,334
1336,1,0,0,334
1337,1,185,3,335
1338,1,210,3,335
1339,1,240,5,335
1340,1,0,0,335
1341,1,285,3,336
1342,1,225,3,336
1343,1,305,3,336
1344,1,0,0,336
1345,1,100,3,337
1346,1,115,3,337
1347,1,130,6,337
1348,1,0,0,337
1349,1,265,3,338
1350,1,300,3,338
1351,1,340,4,338
1352,1,0,0,338
1353,1,200,5,339
1354,1,225,3,339
1355,1,250,4,339
1356,1,0,0,339
1357,1,255,5,340
1358,1,285,3,340
1359,1,320,2,340
1360,1,0,0,340
1361,1,110,5,341
1362,1,120,3,341
1363,1,135,4,341
1364,1,0,0,341
1365,1,285,5,342
1366,1,320,3,342
1367,1,360,1,342
1368,1,0,0,342
1369,1,105,5,343
1370,1,135,5,343
1371,1,160,5,343
1372,1,0,0,343
1373,1,135,5,344
1374,1,170,5,344
1375,1,205,5,344
1376,1,0,0,344
1377,1,60,5,345
1378,1,70,5,345
1379,1,85,5,345
1380,1,0,0,345
1381,1,150,5,346
1382,1,190,5,346
1383,1,225,5,346
1384,1,0,0,346
1385,1,180,5,347
1386,1,205,5,347
1387,1,235,5,347
1388,1,0,0,347
1389,1,0,0,348
1390,1,0,0,348
1391,1,0,0,348
1392,1,0,0,348
1393,1,105,5,349
1394,1,120,5,349
1395,1,140,4,349
1396,1,0,0,349
1397,1,255,5,350
1398,1,295,5,350
1399,1,335,3,350
1400,1,0,0,350
1401,1,190,3,351
1402,1,220,3,351
1403,1,245,1,351
1404,1,0,0,351
1405,1,0,0,352
1406,1,0,0,352
1407,1,0,0,352
1408,1,0,0,352
1409,1,115,3,353
1410,1,130,3,353
1411,1,145,3,353
1412,1,0,0,353
1413,1,275,3,354
1414,1,315,1,354
1415,1,275,3,354
1416,1,0,0,354
1417,1,205,5,355
1418,1,230,3,355
1419,1,255,1,355
1420,1,0,0,355
1421,1,0,0,356
1422,1,0,0,356
1423,1,0,0,356
1424,1,0,0,356
1425,1,120,5,357
1426,1,140,3,357
1427,1,155,1,357
1428,1,0,0,357
1429,1,275,5,358
1430,1,315,2,358
1431,1,315,0,358
1432,1,0,0,358
1433,1,115,5,359
1434,1,135,5,359
1435,1,165,5,359
1436,1,0,0,359
1437,1,0,0,360
1438,1,0,0,360
1439,1,0,0,360
1440,1,0,0,360
1441,1,65,5,361
1442,1,80,5,361
1443,1,95,5,361
1444,1,0,0,361
1445,1,135,5,362
1446,1,145,5,362
1447,1,175,5,362
1448,1,0,0,362
1449,1,180,5,363
1450,1,205,5,363
1451,1,235,4,363
1452,1,0,0,363
1453,1,190,5,364
1454,1,225,5,364
1455,1,250,4,364
1456,1,0,0,364
1457,1,105,5,365
1458,1,120,5,365
1459,1,140,4,365
1460,1,0,0,365
1461,1,190,5,366
1462,1,225,5,366
1463,1,250,6,366
1464,1,0,0,366
1465,1,190,3,367
1466,1,220,3,367
1467,1,245,3,367
1468,1,0,0,367
1469,1,205,3,368
1470,1,235,3,368
1471,1,265,3,368
1472,1,0,0,368
1473,1,115,3,369
1474,1,130,3,369
1475,1,145,3,369
1476,1,0,0,369
1477,1,205,3,370
1478,1,235,3,370
1479,1,265,5,370
1480,1,0,0,370
1481,1,205,5,371
1482,1,230,3,371
1483,1,255,1,371
1484,1,0,0,371
1485,1,225,2,372
1486,1,225,1,372
1487,1,225,1,372
1488,1,0,0,372
1489,1,120,5,373
1490,1,140,3,373
1491,1,155,1,373
1492,1,0,0,373
1493,1,225,5,374
1494,1,250,3,374
1495,1,280,6,374
1496,1,0,0,374
1497,1,135,5,375
1498,1,145,5,375
1499,1,175,5,375
1500,1,0,0,375
1501,1,115,5,376
1502,1,135,5,376
1503,1,165,5,376
1504,1,0,0,376
1505,1,115,5,377
1506,1,145,5,377
1507,1,175,5,377
1508,1,0,0,377
1509,1,65,5,378
1510,1,80,5,378
1511,1,95,5,378
1512,1,0,0,378
1513,1,180,5,379
1514,1,205,5,379
1515,1,235,5,379
1516,1,0,0,379
1517,1,175,5,380
1518,1,200,5,380
1519,1,225,4,380
1520,1,0,0,380
1521,1,200,5,381
1522,1,235,5,381
1523,1,265,6,381
1524,1,0,0,381
1525,1,105,5,382
1526,1,120,5,382
1527,1,140,5,382
1528,1,0,0,382
1529,1,190,3,383
1530,1,220,3,383
1531,1,245,4,383
1532,1,0,0,383
1533,1,185,3,384
1534,1,210,3,384
1535,1,240,3,384
1536,1,0,0,384
1537,1,215,3,385
1538,1,250,3,385
1539,1,280,1,385
1540,1,0,0,385
1541,1,115,3,386
1542,1,130,3,386
1543,1,145,1,386
1544,1,0,0,386
1545,1,205,5,387
1546,1,230,3,387
1547,1,255,1,387
1548,1,0,0,387
1549,1,200,5,388
1550,1,225,3,388
1551,1,250,0,388
1552,1,0,0,388
1553,1,235,5,389
1554,1,265,3,389
1555,1,295,2,389
1556,1,0,0,389
1557,1,120,5,390
1558,1,140,2,390
1559,1,155,0,390
1560,1,0,0,390
1561,1,115,5,391
1562,1,135,5,391
1563,1,165,0,391
1564,1,0,0,391
1565,1,105,5,392
1566,1,135,5,392
1567,1,160,0,392
1568,1,0,0,392
1569,1,125,5,393
1570,1,155,5,393
1571,1,185,0,393
1572,1,0,0,393
1573,1,65,5,394
1574,1,80,5,394
1575,1,95,0,394
1576,1,0,0,394
1577,1,165,5,395
1578,1,190,5,395
1579,1,220,4,395
1580,1,0,0,395
1581,1,175,5,396
1582,1,200,5,396
1583,1,225,5,396
1584,1,0,0,396
1585,1,0,0,397
1586,1,0,0,397
1587,1,0,0,397
1588,1,0,0,397
1589,1,0,0,398
1590,1,0,0,398
1591,1,0,0,398
1592,1,0,0,398
1593,1,0,0,399
1594,1,0,0,399
1595,1,0,0,399
1596,1,0,0,399
1597,1,0,0,400
1598,1,0,0,400
1599,1,0,0,400
1600,1,0,0,400
1601,1,0,0,401
1602,1,0,0,401
1603,1,0,0,401
1604,1,0,0,401
1605,1,0,0,402
1606,1,0,0,402
1607,1,0,0,402
1608,1,0,0,402
1609,1,0,0,403
1610,1,0,0,403
1611,1,0,0,403
1612,1,0,0,403
1613,1,0,0,404
1614,1,0,0,404
1615,1,0,0,404
1616,1,0,0,404
1617,1,0,0,405
1618,1,0,0,405
1619,1,0,0,405
1620,1,0,0,405
1621,1,0,0,406
1622,1,0,0,406
1623,1,0,0,406
1624,1,0,0,406
1625,1,0,0,407
1626,1,0,0,407
1627,1,0,0,407
1628,1,0,0,407
1629,1,0,0,408
1630,1,0,0,408
1631,1,0,0,408
1632,1,0,0,408
1633,1,0,0,409
1634,1,0,0,409
1635,1,0,0,409
1636,1,0,0,409
1637,1,0,0,410
1638,1,0,0,410
1639,1,0,0,410
1640,1,0,0,410
1641,1,0,0,411
1642,1,0,0,411
1643,1,0,0,411
1644,1,0,0,411
1645,1,0,0,412
1646,1,0,0,412
1647,1,0,0,412
1648,1,0,0,412
1649,1,135,1,413
1650,1,135,1,413
1651,1,135,1,413
1652,1,0,0,413
1653,1,100,5,414
1654,1,115,5,414
1655,1,130,3,414
1656,1,0,0,414
1657,1,175,2,415
1658,1,175,1,415
1659,1,225,1,415
1660,1,0,0,415
1661,1,160,5,416
1662,1,185,6,416
1663,1,210,3,416
1664,1,0,0,416
1665,1,205,3,417
1666,1,235,3,417
1667,1,265,3,417
1668,1,0,0,417
1669,1,100,5,418
1670,1,115,2,418
1671,1,115,2,418
1672,1,0,0,418
1673,1,0,0,419
1674,1,0,0,419
1675,1,0,0,419
1676,1,0,0,419
1677,1,160,3,420
1678,1,185,3,420
1679,1,205,4,420
1680,1,0,0,420
1681,1,225,5,421
1682,1,250,3,421
1683,1,280,2,421
1684,1,0,0,421
1685,1,90,5,422
1686,1,100,3,422
1687,1,110,5,422
1688,1,0,0,422
1689,1,0,0,423
1690,1,0,0,423
1691,1,0,0,423
1692,1,0,0,423
1693,1,170,5,424
1694,1,195,3,424
1695,1,225,2,424
1696,1,0,0,424
1697,1,225,5,425
1698,1,250,3,425
1699,1,280,2,425
1700,1,0,0,425
1701,1,90,5,426
1702,1,100,3,426
1703,1,110,5,426
1704,1,0,0,426
1705,1,0,0,427
1706,1,0,0,427
1707,1,0,0,427
1708,1,0,0,427
1709,1,170,5,428
1710,1,195,3,428
1711,1,225,2,428
1712,1,0,0,428
1713,1,200,5,429
1714,1,235,4,429
1715,1,235,4,429
1716,1,0,0,429
1717,1,80,5,430
1718,1,95,5,430
1719,1,105,5,430
1720,1,0,0,430
1721,1,0,0,431
1722,1,0,0,431
1723,1,0,0,431
1724,1,0,0,431
1725,1,80,5,432
1726,1,95,5,432
1727,1,105,5,432
1728,1,0,0,432
1729,1,175,3,433
1730,1,175,4,433
1731,1,175,5,433
1732,1,0,0,433
1733,1,155,5,434
1734,1,180,5,434
1735,1,205,3,434
1736,1,0,0,434
1737,1,215,3,435
1738,1,250,3,435
1739,1,280,2,435
1740,1,0,0,435
1741,1,90,5,436
1742,1,100,3,436
1743,1,115,6,436
1744,1,0,0,436
1745,1,165,3,437
1746,1,190,3,437
1747,1,135,1,437
1748,1,0,0,437
1749,1,165,3,438
1750,1,190,3,438
1751,1,215,3,438
1752,1,0,0,438
1753,1,235,3,439
1754,1,265,1,439
1755,1,265,1,439
1756,1,0,0,439
1757,1,95,5,440
1758,1,105,3,440
1759,1,120,5,440
1760,1,0,0,440
1761,1,160,3,441
1762,1,135,5,441
1763,1,135,1,441
1764,1,0,0,441
1765,1,180,5,442
1766,1,190,3,442
1767,1,225,1,442
1768,1,0,0,442
1769,1,0,0,443
1770,1,0,0,443
1771,1,0,0,443
1772,1,0,0,443
1773,1,0,0,444
1774,1,0,0,444
1775,1,0,0,444
1776,1,0,0,444
1777,1,0,0,445
1778,1,0,0,445
1779,1,0,0,445
1780,1,0,0,445
1781,1,0,0,446
1782,1,0,0,446
1783,1,0,0,446
1784,1,0,0,446
1785,1,185,7,447
1786,1,185,7,447
1787,1,185,7,447
1788,1,0,0,447
1789,1,185,7,448
1790,1,185,8,448
1791,1,185,7,448
1792,1,0,0,448
1793,1,185,8,449
1794,1,185,8,449
1795,1,185,7,449
1796,1,0,0,449
1797,1,185,8,450
1798,1,185,6,450
1799,1,185,5,450
1800,1,0,0,450
1801,1,185,5,451
1802,1,185,5,451
1803,1,135,8,451
1804,1,0,0,451
1805,1,185,7,452
1806,1,185,7,452
1807,1,185,7,452
1808,1,0,0,452
1809,1,185,7,453
1810,1,185,6,453
1811,1,185,4,453
1812,1,0,0,453
1813,1,185,6,454
1814,1,185,6,454
1815,1,185,6,454
1816,1,0,0,454
1817,1,185,7,455
1818,1,185,6,455
1819,1,185,6,455
1820,1,0,0,455
1821,1,185,7,456
1822,1,185,7,456
1823,1,185,6,456
1824,1,0,0,456
1825,1,185,7,457
1826,1,185,7,457
1827,1,185,7,457
1828,1,0,0,457
1829,1,185,5,458
1830,1,185,7,458
1831,1,185,7,458
1832,1,0,0,458
1833,1,185,6,459
1834,1,185,4,459
1835,1,165,6,459
1836,1,165,5,459
1837,1,185,7,460
1838,1,185,7,460
1839,1,165,8,460
1840,1,165,8,460
1841,1,185,8,461
1842,1,185,8,461
1843,1,185,6,461
1844,1,165,7,461
1845,1,205,7,462
1846,1,205,4,462
1847,1,185,6,462
1848,1,185,6,462
1849,1,185,8,463
1850,1,205,6,463
1851,1,205,6,463
1852,1,185,4,463
1853,1,185,7,464
1854,1,205,7,464
1855,1,205,4,464
1856,1,185,7,464
1857,1,185,7,465
1858,1,205,8,465
1859,1,205,4,465
1860,1,185,5,465
1861,1,185,7,466
1862,1,225,5,466
1863,1,205,6,466
1864,1,185,7,466
1865,1,225,5,467
1866,1,205,5,467
1867,1,205,4,467
1868,1,185,7,467
1869,1,225,5,468
1870,1,205,6,468
1871,1,205,5,468
1872,1,185,5,468
1873,1,225,4,469
1874,1,205,7,469
1875,1,205,5,469
1876,1,185,6,469
1877,1,75,10,470
1878,1,95,10,470
1879,1,95,10,470
1880,1,0,0,470
1881,1,155,8,471
1882,1,165,8,471
1883,1,175,8,471
1884,1,0,0,471
1885,1,205,6,472
1886,1,225,4,472
1887,1,225,3,472
1888,1,195,9,472
1889,1,95,10,473
1890,1,105,10,473
1891,1,115,10,473
1892,1,0,0,473
1893,1,175,8,474
1894,1,195,8,474
1895,1,195,8,474
1896,1,0,0,474
1897,1,225,6,475
1898,1,205,7,475
1899,1,205,3,475
1900,1,195,5,475
1901,1,115,10,476
1902,1,125,10,476
1903,1,135,10,476
1904,1,0,0,476
1905,1,195,8,477
1906,1,205,8,477
1907,1,215,8,477
1908,1,0,0,477
1909,1,225,6,478
1910,1,215,5,478
1911,1,215,4,478
1912,1,195,5,478
1913,1,135,10,479
1914,1,145,10,479
1915,1,145,10,479
1916,1,0,0,479
1917,1,225,8,480
1918,1,225,8,480
1919,1,235,6,480
1920,1,0,0,480
1921,1,225,4,481
1922,1,215,3,481
1923,1,215,5,481
1924,1,205,4,481
1925,1,155,8,482
1926,1,165,8,482
1927,1,165,5,482
1928,1,155,8,482
1929,1,245,8,483
1930,1,0,0,483
1931,1,0,0,483
1932,1,0,0,483
1933,1,225,6,484
1934,1,215,5,484
1935,1,215,4,484
1936,1,205,5,484
1937,1,165,8,485
1938,1,165,8,485
1939,1,165,8,485
1940,1,175,8,485
1941,1,265,7,486
1942,1,0,0,486
1943,1,0,0,486
1944,1,0,0,486
1945,1,230,4,487
1946,1,215,5,487
1947,1,215,5,487
1948,1,205,6,487
1949,1,165,8,488
1950,1,175,8,488
1951,1,175,8,488
1952,1,175,8,488
1953,1,285,5,489
1954,1,0,0,489
1955,1,0,0,489
1956,1,0,0,489
1957,1,230,6,490
1958,1,215,5,490
1959,1,215,5,490
1960,1,205,6,490
1961,1,175,8,491
1962,1,175,8,491
1963,1,185,8,491
1964,1,185,10,491
1965,1,300,3,492
1966,1,0,0,492
1967,1,0,0,492
1968,1,0,0,492
1969,1,240,5,493
1970,1,215,5,493
1971,1,215,6,493
1972,1,205,5,493
1973,1,185,8,494
1974,1,195,8,494
1975,1,195,8,494
1976,1,205,8,494
1977,1,300,4,495
1978,1,0,0,495
1979,1,0,0,495
1980,1,0,0,495
1981,1,240,3,496
1982,1,225,4,496
1983,1,215,6,496
1984,1,215,5,496
1985,1,205,6,497
1986,1,215,6,497
1987,1,215,6,497
1988,1,215,6,497
1989,1,300,5,498
1990,1,225,3,498
1991,1,225,5,498
1992,1,225,5,498
1993,1,240,3,499
1994,1,225,5,499
1995,1,225,4,499
1996,1,225,3,499
1997,1,215,6,500
1998,1,215,6,500
1999,1,215,6,500
2000,1,225,6,500
2001,1,315,2,501
2002,1,275,3,501
2003,1,275,4,501
2004,1,275,5,501
2005,1,240,4,502
2006,1,225,5,502
2007,1,225,4,502
2008,1,225,4,502
2009,1,225,6,503
2010,1,225,6,503
2011,1,225,6,503
2012,1,225,6,503
2013,1,315,3,504
2014,1,275,5,504
2015,1,295,3,504
2016,1,275,4,504
2017,1,240,5,505
2018,1,225,5,505
2019,1,225,4,505
2020,1,225,5,505
2021,1,225,4,506
2022,1,225,5,506
2023,1,225,5,506
2024,1,225,3,506
2025,1,315,3,507
2026,1,295,4,507
2027,1,295,3,507
2028,1,275,5,507
2029,1,245,5,508
2030,1,245,4,508
2031,1,245,3,508
2032,1,225,2,508
2033,1,225,5,509
2034,1,225,5,509
2035,1,225,5,509
2036,1,225,3,509
2037,1,315,4,510
2038,1,315,2,510
2039,1,275,5,510
2040,1,275,5,510
2041,1,245,5,511
2042,1,245,2,511
2043,1,245,3,511
2044,1,225,5,511
2045,1,225,5,512
2046,1,225,5,512
2047,1,225,6,512
2048,1,225,6,512
2049,1,315,2,513
2050,1,315,2,513
2051,1,295,2,513
2052,1,295,1,513
2053,1,250,5,514
2054,1,245,4,514
2055,1,245,3,514
2056,1,225,5,514
2057,1,235,5,515
2058,1,235,5,515
2059,1,235,5,515
2060,1,235,5,515
2061,1,315,5,516
2062,1,315,3,516
2063,1,295,3,516
2064,1,275,5,516
2065,1,250,5,517
2066,1,250,3,517
2067,1,250,3,517
2068,1,225,4,517
2069,1,245,5,518
2070,1,245,5,518
2071,1,245,5,518
2072,1,245,5,518
2073,1,325,3,519
2074,1,315,2,519
2075,1,315,1,519
2076,1,295,1,519
2077,1,225,5,520
2078,1,145,8,520
2079,1,145,10,520
2080,1,145,8,520
2081,1,225,6,521
2082,1,145,11,521
2083,1,145,9,521
2084,1,145,9,521
2085,1,325,4,522
2086,1,315,3,522
2087,1,315,2,522
2088,1,275,5,522
2089,1,255,2,523
2090,1,225,7,523
2091,1,225,4,523
2092,1,225,3,523
2093,1,250,5,524
2094,1,250,5,524
2095,1,250,5,524
2096,1,250,5,524
2097,1,325,5,525
2098,1,315,3,525
2099,1,315,3,525
2100,1,295,5,525
2101,1,255,3,526
2102,1,235,5,526
2103,1,235,4,526
2104,1,225,2,526
2105,1,260,5,527
2106,1,260,5,527
2107,1,260,5,527
2108,1,260,5,527
2109,1,345,3,528
2110,1,315,2,528
2111,1,225,5,528
2112,1,225,5,528
2113,1,245,5,529
2114,1,235,5,529
2115,1,235,5,529
2116,1,235,3,529
2117,1,255,5,530
2118,1,275,5,530
2119,1,265,5,530
2120,1,265,5,530
2121,1,335,5,531
2122,1,315,5,531
2123,1,315,4,531
2124,1,295,5,531
2125,1,255,3,532
2126,1,245,4,532
2127,1,235,5,532
2128,1,235,4,532
2129,1,270,5,533
2130,1,270,5,533
2131,1,275,5,533
2132,1,270,5,533
2133,1,345,3,534
2134,1,315,5,534
2135,1,315,5,534
2136,1,315,5,534
2137,1,255,3,535
2138,1,245,4,535
2139,1,235,3,535
2140,1,225,2,535
2141,1,275,5,536
2142,1,275,5,536
2143,1,275,5,536
2144,1,275,5,536
2145,1,345,5,537
2146,1,335,3,537
2147,1,325,5,537
2148,1,315,4,537
2149,1,255,4,538
2150,1,245,4,538
2151,1,235,4,538
2152,1,225,4,538
2153,1,285,5,539
2154,1,275,5,539
2155,1,275,5,539
2156,1,275,5,539
2157,1,355,5,540
2158,1,335,3,540
2159,1,325,5,540
2160,1,315,5,540
2161,1,255,5,541
2162,1,245,5,541
2163,1,235,5,541
2164,1,235,4,541
2165,1,295,5,542
2166,1,295,5,542
2167,1,295,5,542
2168,1,295,5,542
2169,1,355,5,543
2170,1,335,4,543
2171,1,325,5,543
2172,1,315,5,543
2173,1,260,4,544
2174,1,245,5,544
2175,1,245,4,544
2176,1,235,2,544
2177,1,315,5,545
2178,1,295,5,545
2179,1,295,5,545
2180,1,295,5,545
2181,1,355,5,546
2182,1,335,5,546
2183,1,325,5,546
2184,1,315,5,546
2185,1,165,5,547
2186,1,190,5,547
2187,1,220,8,547
2188,1,0,0,547
2189,1,210,5,548
2190,1,240,5,548
2191,1,270,9,548
2192,1,0,0,548
2193,1,90,5,549
2194,1,100,5,549
2195,1,115,10,549
2196,1,0,0,549
2197,1,235,5,550
2198,1,270,5,550
